gene_name,interaction_types,drug_claim_primary_name,interaction_group_score,TARGET_NAME,TARGET_CLASS,ACT_VALUE,drug_approved,drug_avr_mass,drug_predicted_logp,drug_rule_of_five,drug_nr_targets,drug_nr_enzymes,drug_nr_carriers,drug_nr_transporters,POLAR_SURFACE_AREA,ROTATABLE_BOND_COUNT,HYDROGEN_BOND_DONORS,HYDROGEN_BOND_ACCEPTORS,RING_COUNT,ATOM_COUNT,CHIRAL_CENTER_COUNT
CHRM2,antagonist,trihexyphenidyl,0.27,Muscarinic acetylcholine receptor M2,GPCR,7.73,True,301.4662,4.232685493666667,True,5,0,1,0,23.47,5,1,2,3,53,1.0
CHRM3,antagonist,trihexyphenidyl,0.23,Muscarinic acetylcholine receptor M3,GPCR,7.58,True,301.4662,4.232685493666667,True,5,0,1,0,23.47,5,1,2,3,53,1.0
SLC5A2,inhibitor,tofogliflozin,2.52,Sodium/glucose cotransporter 2,Transporter,8.53760242462158,False,386.444,2.4703787556666668,True,0,0,0,0,99.38,4,4,6,4,54,5.0
SLC5A1,inhibitor,tofogliflozin,1.46,Sodium/glucose cotransporter 1,Transporter,5.07345199584961,False,386.444,2.4703787556666668,True,0,0,0,0,99.38,4,4,6,4,54,5.0
ADRB2,agonist,levosalbutamol,0.52,Beta-2 adrenergic receptor,GPCR,5.42,True,239.3107,0.3444161509994905,True,1,0,0,2,72.72,4,4,4,1,38,1.0
CHRNA7,agonist,cytisine,0.5,Neuronal acetylcholine receptor subunit alpha-7,Ion channel,5.85,False,190.2417,-0.27985360699999995,True,5,0,0,0,34.03,0,1,3,3,28,2.0
ADRB1,antagonist,bupranolol,0.75,Beta-1 adrenergic receptor,GPCR,9.0,False,271.783,2.9922619066666667,True,3,1,0,0,41.49,5,2,3,1,40,1.0
ADRB3,antagonist,bupranolol,1.46,Beta-3 adrenergic receptor,GPCR,7.3,False,271.783,2.9922619066666667,True,3,1,0,0,41.49,5,2,3,1,40,1.0
CHRM3,antagonist,isopropamide,0.41,Muscarinic acetylcholine receptor M3,GPCR,7.192569376253709,True,353.5209,0.13792196952825314,True,2,0,0,0,43.09,8,1,1,2,59,0.0
CACNA2D2,other,pregabalin,0.16,Voltage-dependent calcium channel subunit alpha-2/delta-2,Ion channel,7.259637355804441,True,159.2261,-1.3455846782464078,True,1,0,0,2,63.32,5,2,2,0,28,1.0
HTR4,agonist,prucalopride,3.25,5-hydroxytryptamine receptor 4,GPCR,8.6,True,367.87,0.7446884966666674,True,1,1,1,1,76.82,6,2,5,3,51,0.0
CHRM2,antagonist,homatropine,0.19,Muscarinic acetylcholine receptor M2,GPCR,7.124938737000001,True,275.348,1.593867434333332,True,5,1,0,0,49.77,3,1,4,3,41,4.0
CHRM4,antagonist,homatropine,0.28,Muscarinic acetylcholine receptor M4,GPCR,7.853871964,True,275.348,1.593867434333332,True,5,1,0,0,49.77,3,1,4,3,41,4.0
CHRM1,antagonist,homatropine,0.15,Muscarinic acetylcholine receptor M1,GPCR,7.4948500220000005,True,275.348,1.593867434333332,True,5,1,0,0,49.77,3,1,4,3,41,4.0
CHRM3,antagonist,homatropine,0.16,Muscarinic acetylcholine receptor M3,GPCR,7.795880017000001,True,275.348,1.593867434333332,True,5,1,0,0,49.77,3,1,4,3,41,4.0
CHRM5,antagonist,homatropine,0.27,Muscarinic acetylcholine receptor M5,GPCR,7.408935392999999,True,275.348,1.593867434333332,True,5,1,0,0,49.77,3,1,4,3,41,4.0
ADRB1,agonist,clenbuterol,0.18,Beta-1 adrenergic receptor,GPCR,7.161150909,True,277.19,2.33438275,True,5,1,0,0,58.28,3,3,3,1,35,1.0
HRH1,other,levocetirizine,1.23,Histamine H1 receptor,GPCR,7.95,True,388.89,0.8736928308508121,True,1,1,1,1,53.01,8,1,4,3,52,1.0
ADORA2A,agonist,regadenoson,1.16,Adenosine receptor A2a,GPCR,5.8861,True,390.35400000000004,-2.2520429833333333,True,1,0,0,0,150.0,4,5,12,4,46,4.0
ADORA1,agonist,regadenoson,0.2,Adenosine receptor A1,GPCR,4.3979,True,390.35400000000004,-2.2520429833333333,True,1,0,0,0,150.0,4,5,12,4,46,4.0
CPS1,other,carglumic acid,10.0,"Carbamoyl-phosphate synthase [ammonia], mitochondrial",Enzyme,7.192569376253709,True,190.15400000000002,-1.446560950333333,True,1,0,0,0,129.72,5,4,3,0,23,1.0
AR,agonist,nandrolone decanoate,0.25,Androgen receptor,Receptor,7.192569376253709,True,428.6472,7.31901809,False,1,3,0,0,43.37,9,0,3,4,75,6.0
KCNQ2,other,flupirtine,0.3,Potassium voltage-gated channel subfamily KQT member 2,Ion channel,5.0,False,304.3195,2.669325134,True,1,0,0,0,89.27,5,3,5,2,39,0.0
KCNN2,inhibitor,tubocurarine,2.37,Small conductance calcium-activated potassium channel protein 2,Ion channel,5.7,True,609.7312,3.144135107944982,False,4,1,0,2,80.62,2,2,7,8,86,2.0
ZACN,antagonist,tubocurarine,7.1,Zinc-activated ligand-gated ion channel,Ion channel,5.2,True,609.7312,3.144135107944982,False,4,1,0,2,80.62,2,2,7,8,86,2.0
KCNN3,inhibitor,tubocurarine,1.78,Small conductance calcium-activated potassium channel protein 3,Ion channel,4.5,True,609.7312,3.144135107944982,False,4,1,0,2,80.62,2,2,7,8,86,2.0
KCNN1,inhibitor,tubocurarine,1.42,Small conductance calcium-activated potassium channel protein 1,Ion channel,4.6,True,609.7312,3.144135107944982,False,4,1,0,2,80.62,2,2,7,8,86,2.0
HTR3A,antagonist,tubocurarine,0.68,5-hydroxytryptamine receptor 3A,Ion channel,7.0604,True,609.7312,3.144135107944982,False,4,1,0,2,80.62,2,2,7,8,86,2.0
NR3C1,agonist,prednisolone tebutate,0.37,Glucocorticoid receptor,Receptor,9.28,True,458.587,3.4462860630000014,True,0,0,0,0,100.9,4,2,6,4,71,7.0
NR3C1,agonist,hydrocortisone valerate,0.12,Glucocorticoid receptor,Receptor,7.192569376253709,True,446.5763,3.305965022000002,True,4,6,2,4,100.9,6,2,6,4,70,7.0
ADRB2,agonist,arformoterol,1.13,Beta-2 adrenergic receptor,GPCR,8.53760242462158,True,344.4049,1.0566727363571802,True,1,4,0,0,90.82,9,4,5,2,49,2.0
ADRB1,agonist,arformoterol,0.11,Beta-1 adrenergic receptor,GPCR,6.94692134857178,True,344.4049,1.0566727363571802,True,1,4,0,0,90.82,9,4,5,2,49,2.0
SLC6A2,other,phendimetrazine,0.49,Sodium-dependent noradrenaline transporter,Transporter,7.192569376253709,True,191.274,2.1724842260000004,True,3,0,0,0,12.47,1,0,2,2,31,2.0
ACE,inhibitor,perindopril,1.92,Angiotensin-converting enzyme,Enzyme,8.82,True,368.4678,0.6307438391420584,True,2,1,0,2,95.94,8,2,5,2,58,5.0
F10,inhibitor,edoxaban,4.13,Coagulation factor X,Enzyme,9.25181198120117,True,548.06,0.9016595426666651,False,1,0,0,1,136.63,5,3,8,4,67,3.0
PLAT,antagonist,aminocaproic acid,1.0172222222222222,Tissue-type plasminogen activator,Enzyme,7.192569376253709,True,131.1729,-1.9971552340836567,True,3,1,0,0,63.32,5,2,2,0,22,0.0
PTGS2,inhibitor,rofecoxib,1.04,Prostaglandin G/H synthase 2,Enzyme,6.52,True,314.356,2.560910504,True,2,5,0,1,60.44,3,0,4,3,36,0.0
,other,chlorambucil,1.0172222222222222,DNA,Other,7.192569376253709,True,304.212,3.937154981999999,True,1,1,0,1,40.54,9,1,2,1,38,0.0
PGR,agonist,hydroxyprogesterone caproate,0.2,Progesterone receptor,Receptor,7.66354036331177,True,428.6041,5.876546530000002,False,1,3,0,0,60.44,6,0,4,4,71,6.0
SLC18A2,inhibitor,deserpidine,3.34,Synaptic vesicular amine transporter,Transporter,7.192569376253709,True,578.6527,3.689167208333335,False,1,0,0,0,108.55,7,1,9,6,80,6.0
SLC25A6,inhibitor,clodronic acid,1.0172222222222222,ADP/ATP translocase 3,Enzyme,7.192569376253709,True,244.892,-0.06669455533333335,True,4,1,0,0,115.06,2,4,2,0,15,0.0
SLC25A4,inhibitor,clodronic acid,1.0172222222222222,ADP/ATP translocase 1,Transporter,7.192569376253709,True,244.892,-0.06669455533333335,True,4,1,0,0,115.06,2,4,2,0,15,0.0
SLC25A5,inhibitor,clodronic acid,1.0172222222222222,ADP/ATP translocase 2,Enzyme,7.192569376253709,True,244.892,-0.06669455533333335,True,4,1,0,0,115.06,2,4,2,0,15,0.0
NR3C1,agonist,amcinonide,0.58,Glucocorticoid receptor,Receptor,7.192569376253709,True,502.5717,3.195263625666665,False,2,2,0,0,99.13,3,1,7,6,71,8.0
OPRM1,agonist,anileridine,2.33,Mu-type opioid receptor,GPCR,7.192569376253709,True,352.4699,3.640008764333333,True,1,0,0,0,55.56,6,1,4,3,54,0.0
SLC47A1,inhibitor,pyrimethamine,1.18,Multidrug and toxin extrusion protein 1,Transporter,7.1,True,248.71099999999998,2.7483031543333327,True,3,1,0,2,77.82,2,2,4,2,30,0.0
PDXK,other,pyridoxine,10.0,Pyridoxal kinase,Kinase,7.192569376253709,True,169.1778,-0.9513212983333332,True,1,4,1,1,73.58,2,3,4,1,23,0.0
CACNA1C,inhibitor,drotaverine,1.47,Voltage-dependent L-type calcium channel subunit alpha-1C,Ion channel,7.192569376253709,True,397.5072,4.191374697333334,True,2,0,0,0,49.28,10,0,5,3,60,0.0
CHRNA7,agonist,varenicline,0.44,Neuronal acetylcholine receptor subunit alpha-7,Ion channel,6.9,True,211.268,1.0076279959999996,True,5,0,0,1,37.81,0,1,3,4,29,2.0
SCN5A,inhibitor,ropivacaine,0.12,Sodium channel protein type 5 subunit alpha,Ion channel,4.56,True,274.4011,4.070950219333334,True,1,3,0,0,32.34,4,1,2,2,46,1.0
TPSAB1,inhibitor,gabexate,1.89,Tryptase alpha/beta-1,Enzyme,8.47,False,321.377,2.097702387,True,3,3,0,0,117.0,9,2,5,1,46,0.0
ESR1,agonist,mestranol,0.2,Estrogen receptor,Receptor,8.282329497000001,True,310.4299,4.0432471439999995,True,1,3,0,0,29.46,1,1,2,4,49,5.0
POLB,inhibitor,cytarabine,0.04,DNA polymerase beta,Enzyme,7.192569376253709,True,243.2166,-2.7975172843333334,True,2,5,0,3,130.83,2,4,8,2,30,4.0
KCNA5,inhibitor,vernakalant,1.08,Potassium voltage-gated channel subfamily A member 5,Ion channel,4.87451887130737,True,349.471,2.513554538666666,True,4,1,0,0,51.16,7,1,5,3,56,3.0
FDPS,inhibitor,minodronic acid,1.0172222222222222,Farnesyl pyrophosphate synthase,Enzyme,8.52,False,322.1483,-3.4886604086283044,True,2,0,0,0,150.0,4,5,5,2,32,0.0
GGPS1,inhibitor,minodronic acid,1.0172222222222222,Geranylgeranyl pyrophosphate synthase,Enzyme,5.74,False,322.1483,-3.4886604086283044,True,2,0,0,0,150.0,4,5,5,2,32,0.0
OPRK1,agonist,nalorphine,0.17,Kappa-type opioid receptor,GPCR,7.82,False,311.381,1.6752604327019132,True,0,0,0,0,52.93,2,2,4,5,44,5.0
OPRK1,agonist,nalorphine,0.17,Kappa-type opioid receptor,GPCR,7.82,False,311.381,1.6752604327019132,True,0,0,0,0,52.93,2,2,4,5,44,5.0
OPRD1,agonist,nalorphine,0.23,Delta-type opioid receptor,GPCR,6.92,False,311.381,1.6752604327019132,True,0,0,0,0,52.93,2,2,4,5,44,5.0
OPRD1,agonist,nalorphine,0.23,Delta-type opioid receptor,GPCR,6.92,False,311.381,1.6752604327019132,True,0,0,0,0,52.93,2,2,4,5,44,5.0
OPRM1,antagonist,nalorphine,0.13,Mu-type opioid receptor,GPCR,9.72,False,311.381,1.6752604327019132,True,0,0,0,0,52.93,2,2,4,5,44,5.0
OPRM1,antagonist,nalorphine,0.13,Mu-type opioid receptor,GPCR,9.72,False,311.381,1.6752604327019132,True,0,0,0,0,52.93,2,2,4,5,44,5.0
DRD2,antagonist,alizapride,1.37,D(2) dopamine receptor,GPCR,7.15,False,315.3702,1.1190993874086288,True,1,0,0,0,83.14,6,2,5,3,44,1.0
MMP2,inhibitor,tiludronic acid,1.0172222222222222,72 kDa type IV collagenase,Enzyme,5.14,True,318.608,1.322081915,True,6,0,1,0,115.06,4,4,3,1,26,0.0
HTR2A,antagonist,blonanserin,0.4,5-hydroxytryptamine receptor 2A,GPCR,9.09151458740234,False,367.51199999999994,5.6672371073333325,False,3,1,1,0,19.37,3,0,3,4,57,0.0
DRD2,antagonist,blonanserin,0.36,D(2) dopamine receptor,GPCR,9.85387229919434,False,367.51199999999994,5.6672371073333325,False,3,1,1,0,19.37,3,0,3,4,57,0.0
HTR3A,antagonist,granisetron,0.97,5-hydroxytryptamine receptor 3A,Ion channel,8.7,True,312.4170000000001,1.8768568383333333,True,1,2,0,0,50.16,2,1,4,4,47,3.0
NR3C1,agonist,desonide,0.74,Glucocorticoid receptor,Receptor,7.192569376253709,True,416.5073,1.9005109329999987,True,1,1,0,0,93.06,2,2,6,5,62,8.0
EGFR,inhibitor,icotinib,1.88,Epidermal growth factor receptor,Kinase,8.69896984100342,False,391.42699999999996,3.029462643,True,1,3,0,0,74.73,2,1,7,4,50,0.0
DRD4,antagonist,benperidol,0.26,D(4) dopamine receptor,GPCR,8.7,True,381.45099999999996,3.79126911,True,0,0,0,0,58.1,6,1,4,4,52,0.0
DRD2,antagonist,benperidol,0.09,D(2) dopamine receptor,GPCR,10.57,True,381.45099999999996,3.79126911,True,0,0,0,0,58.1,6,1,4,4,52,0.0
CHRNA6,inhibitor,hexamethonium,2.03,Neuronal acetylcholine receptor subunit alpha-6,Ion channel,4.04,False,202.38,-6.64939950494349,True,1,0,0,0,0.0,7,0,0,0,44,0.0
CHRNA4,inhibitor,hexamethonium,0.25,Neuronal acetylcholine receptor subunit alpha-4,Ion channel,5.17,False,202.38,-6.64939950494349,True,1,0,0,0,0.0,7,0,0,0,44,0.0
ADORA2A,antagonist,mefloquine,0.96,Adenosine receptor A2a,GPCR,6.90999984741211,True,378.3122,4.110594849666667,True,3,4,0,1,45.15,2,2,3,3,42,2.0
ADORA1,antagonist,mefloquine,0.33,Adenosine receptor A1,GPCR,5.90999984741211,True,378.3122,4.110594849666667,True,3,4,0,1,45.15,2,2,3,3,42,2.0
TYR,inhibitor,mimosine,7.89,Tyrosinase,Enzyme,5.43,False,198.176,-2.9592000692311604,True,3,0,0,0,105.55,3,3,5,1,24,1.0
SHMT1,inhibitor,mimosine,9.47,"Serine hydroxymethyltransferase, cytosolic",Enzyme,7.192569376253709,False,198.176,-2.9592000692311604,True,3,0,0,0,105.55,3,3,5,1,24,1.0
NQO2,inhibitor,primaquine,0.45,Ribosyldihydronicotinamide dehydrogenase [quinone],Enzyme,5.12,True,259.3467,1.6429209590000005,True,3,5,0,1,60.17,6,2,4,2,40,1.0
AGTR1,antagonist,irbesartan,1.76,Type-1 angiotensin II receptor,GPCR,9.1,True,428.5294,5.495261916666666,False,2,5,2,0,87.13,7,1,5,5,60,0.0
SLC10A1,inhibitor,irbesartan,4.73,Sodium/bile acid cotransporter,Transporter,4.92,True,428.5294,5.495261916666666,False,2,5,2,0,87.13,7,1,5,5,60,0.0
PSMB5,inhibitor,ixazomib,1.72,Proteasome subunit beta type-5,Enzyme,8.46852111816406,True,361.03,2.5677000000000003,True,0,7,0,0,98.66,7,4,4,1,42,1.0
NR3C1,agonist,hydrocortisone acetate,0.19,Glucocorticoid receptor,Receptor,7.192569376253709,True,404.4966,1.7162918449999998,True,4,6,2,4,100.9,3,2,6,4,61,7.0
REN,inhibitor,remikiren,10.0,Renin,Enzyme,9.1549015045166,False,630.8380000000002,2.368042855333332,False,1,0,0,0,150.0,10,5,7,4,94,5.0
AGTR1,antagonist,fimasartan,2.23,Type-1 angiotensin II receptor,GPCR,9.37675094604492,False,501.65,4.208753043333333,False,1,0,0,2,92.59,9,1,7,4,67,0.0
SLC18A2,inhibitor,rescinnamine,0.33,Synaptic vesicular amine transporter,Transporter,7.192569376253709,True,634.716,4.070086811999999,False,1,0,0,0,117.78,9,1,10,6,88,6.0
HDAC6,inhibitor,bufexamac,0.65,Histone deacetylase 6,Enzyme,4.97,True,223.27200000000002,1.9670975133333333,True,4,0,0,0,58.56,6,2,3,1,33,0.0
HDAC10,inhibitor,bufexamac,0.81,Histone deacetylase 10,Enzyme,4.91,True,223.27200000000002,1.9670975133333333,True,4,0,0,0,58.56,6,2,3,1,33,0.0
,other,penicillamine,1.0172222222222222,copper,Other,7.192569376253709,True,149.211,-2.146518265659755,True,1,0,0,1,63.32,2,3,3,0,20,1.0
CHRM2,antagonist,dexetimide,0.47,Muscarinic acetylcholine receptor M2,GPCR,8.9,False,362.4647,3.3830662353333327,True,0,0,0,0,49.41,4,1,3,4,53,1.0
MME,other,sacubitril,7.57,Neprilysin,Enzyme,7.192569376253709,True,411.49800000000016,3.7877227776666658,True,1,0,0,2,92.7,10,2,4,2,59,2.0
KCNJ11,other,nicorandil,0.36,ATP-sensitive inward rectifier potassium channel 11,Ion channel,5.8861,True,211.17700000000002,-0.1616976216666668,True,1,0,0,0,94.36,5,1,5,1,24,0.0
RARG,agonist,acitretin,0.76,Retinoic acid receptor gamma,Receptor,7.192569376253709,True,326.4293,5.5870487256666665,False,8,0,1,0,46.53,6,1,2,1,50,0.0
TRPA1,other,thymol,1.67,Transient receptor potential cation channel subfamily A member 1,Ion channel,5.22,True,150.2176,3.428111034333333,True,0,0,0,0,20.23,1,1,1,1,25,0.0
ADRB1,agonist,prenalterol,0.45,Beta-1 adrenergic receptor,GPCR,6.6,False,225.28799999999998,0.7999004997286241,True,0,0,0,0,61.72,6,3,4,1,35,1.0
PDE1A,inhibitor,vinpocetine,1.26,"Calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1A",Enzyme,5.1,False,350.462,4.067020486333332,True,0,1,0,0,34.47,3,0,4,5,52,2.0
PDE1C,inhibitor,vinpocetine,3.79,"Calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1C",Enzyme,4.3,False,350.462,4.067020486333332,True,0,1,0,0,34.47,3,0,4,5,52,2.0
RYR1,antagonist,dantrolene,5.2,Ryanodine receptor 1,Ion channel,6.7570000000000014,True,314.257,1.256485484666666,True,1,0,1,0,126.66,4,2,7,3,33,0.0
RYR3,antagonist,dantrolene,1.26,Ryanodine receptor 3,Ion channel,7.192569376253709,True,314.257,1.256485484666666,True,1,0,1,0,126.66,4,2,7,3,33,0.0
BCHE,inhibitor,hexafluronium,4.61,Butyrylcholinesterase,Enzyme,6.47,True,502.745,-0.28401380361015754,False,1,0,0,0,0.0,9,0,0,6,80,0.0
PGR,agonist,norelgestromin,1.58,Progesterone receptor,Receptor,7.192569376253709,True,327.468,3.6712763883333333,True,3,2,0,0,49.66,2,1,3,4,53,6.0
PTGS2,inhibitor,benzquinamide,0.05,Prostaglandin G/H synthase 2,Enzyme,8.32,False,404.4999,1.419519497333333,True,6,0,0,0,68.31,6,0,6,3,61,3.0
DRD2,agonist,benzquinamide,0.03,D(2) dopamine receptor,GPCR,5.4,False,404.4999,1.419519497333333,True,6,0,0,0,68.31,6,0,6,3,61,3.0
CHRM1,antagonist,imidafenacin,0.25,Muscarinic acetylcholine receptor M1,GPCR,8.3840503692627,False,319.408,2.7648397510000002,True,3,2,2,0,60.91,6,1,3,3,45,0.0
CHRM3,antagonist,imidafenacin,0.27,Muscarinic acetylcholine receptor M3,GPCR,9.49894046783447,False,319.408,2.7648397510000002,True,3,2,2,0,60.91,6,1,3,3,45,0.0
GPBAR1,agonist,cholic acid,1.0172222222222222,G-protein coupled bile acid receptor 1,GPCR,5.0,True,408.5714,2.482494456666666,True,23,0,1,6,97.99,4,4,4,4,69,11.0
NR3C1,agonist,norethisterone,0.07,Glucocorticoid receptor,Receptor,6.705533774,True,298.4192,3.217227937333333,True,3,8,2,1,37.3,0,1,2,4,48,6.0
AR,agonist,norethisterone,0.02,Androgen receptor,Receptor,7.12,True,298.4192,3.217227937333333,True,3,8,2,1,37.3,0,1,2,4,48,6.0
ATP6V1B2,inhibitor,enoxacin,6.31,"V-type proton ATPase subunit B, brain isoform",Enzyme,5.0,True,320.3189,-0.9830519373098778,True,3,1,0,0,87.46,3,2,6,3,40,0.0
ESR1,other,clomifene,0.79,Estrogen receptor,Receptor,8.886056648,True,405.96,6.4749376939999985,False,2,1,0,1,12.47,9,0,2,3,57,0.0
ADRB3,antagonist,tertatolol,0.27,Beta-3 adrenergic receptor,GPCR,8.6,False,295.44,2.8836921863333336,True,0,1,0,0,41.49,5,2,4,2,45,1.0
DHFR,inhibitor,trimetrexate,2.37,Dihydrofolate reductase,Enzyme,8.85,True,369.4176,2.2781130193333325,True,1,1,0,1,117.54,6,3,8,3,50,0.0
DRD2,antagonist,thioproperazine,0.32,D(2) dopamine receptor,GPCR,9.34678745269775,False,446.629,2.8314580459999985,True,4,0,1,0,47.1,6,0,6,4,60,0.0
SLC5A2,inhibitor,ertugliflozin,5.05,Sodium/glucose cotransporter 2,Transporter,9.057,True,436.89,2.316586535666666,True,1,4,1,2,108.61,10,4,7,4,55,5.0
SLC5A1,inhibitor,ertugliflozin,1.46,Sodium/glucose cotransporter 1,Transporter,5.707744,True,436.89,2.316586535666666,True,1,4,1,2,108.61,10,4,7,4,55,5.0
EGFR,inhibitor,olmutinib,1.88,Epidermal growth factor receptor,Kinase,8.03621196746826,False,486.59,5.474233900333334,False,1,0,0,0,82.62,7,2,8,5,61,0.0
CHRM3,antagonist,mepenzolate,0.33,Muscarinic acetylcholine receptor M3,GPCR,8.59,True,340.436,-0.9746864134717452,True,2,0,0,0,46.53,4,1,3,3,51,1.0
CHRM1,antagonist,mepenzolate,0.3,Muscarinic acetylcholine receptor M1,GPCR,7.192569376253709,True,340.436,-0.9746864134717452,True,2,0,0,0,46.53,4,1,3,3,51,1.0
HRH2,antagonist,roxatidine acetate,3.16,Histamine H2 receptor,GPCR,7.6,False,348.4366,1.3130373466666667,True,1,0,0,0,67.87,9,1,5,2,53,0.0
PTGS2,inhibitor,polmacoxib,0.46,Prostaglandin G/H synthase 2,Enzyme,8.08085155487061,False,361.39,2.944671925333333,True,0,0,0,0,86.46,3,1,4,3,41,0.0
NR3C1,agonist,rimexolone,0.3,Glucocorticoid receptor,Receptor,7.192569376253709,True,370.533,4.381232338666667,True,1,2,1,0,54.37,2,1,3,4,61,8.0
,other,dacarbazine,1.0172222222222222,DNA,Other,7.192569376253709,True,182.187,-0.4258889623333337,True,3,3,0,0,99.73,3,2,4,1,23,0.0
APEX1,inhibitor,lucanthone,0.16,DNA-(apurinic or apyrimidinic site) lyase,Enzyme,5.3000001907348615,False,340.48199999999997,5.016562449333335,False,4,0,0,0,32.34,6,1,4,3,48,0.0
ESR1,agonist,estradiol benzoate,0.09,Estrogen receptor,Receptor,7.744727495,True,376.48800000000006,5.710502062666667,False,10,10,2,6,46.53,2,1,3,5,56,5.0
SCN5A,inhibitor,tetracaine,0.05,Sodium channel protein type 5 subunit alpha,Ion channel,6.28,True,264.369,2.7920444443333325,True,3,0,0,0,41.57,8,1,4,1,43,0.0
SCN2A,inhibitor,tetracaine,0.07,Sodium channel protein type 2 subunit alpha,Ion channel,5.96,True,264.369,2.7920444443333325,True,3,0,0,0,41.57,8,1,4,1,43,0.0
SCN9A,inhibitor,tetracaine,0.06,Sodium channel protein type 9 subunit alpha,Ion channel,6.3,True,264.369,2.7920444443333325,True,3,0,0,0,41.57,8,1,4,1,43,0.0
OPRM1,antagonist,naloxegol,0.78,Mu-type opioid receptor,GPCR,7.192569376253709,True,651.794,1.3564175840257162,False,1,3,0,0,126.77,10,2,12,5,99,5.0
FBP1,other,adenosine phosphate,1.58,"Fructose-1,6-bisphosphatase 1",Enzyme,6.85,True,347.2212,-4.788289391565842,True,14,2,0,0,150.0,4,5,10,3,37,4.0
,other,adenosine phosphate,1.0172222222222222,Alcohol dehydrogenase,Enzyme,4.42,True,347.2212,-4.788289391565842,True,14,2,0,0,150.0,4,5,10,3,37,4.0
FFAR2,agonist,acetic acid,1.0172222222222222,Free fatty acid receptor 2,GPCR,4.6,True,60.052,-0.2233457143333334,True,0,0,0,2,0.0,0,0,0,0,8,0.0
CA6,antagonist,mafenide,7.1,Carbonic anhydrase 6,Enzyme,5.32,True,186.232,-0.543209136904693,True,1,0,0,0,86.18,2,2,3,1,22,0.0
,other,melphalan,1.0172222222222222,DNA,Other,7.192569376253709,True,305.2,0.25219622473316816,True,1,0,0,2,66.56,8,2,3,1,37,1.0
PDK1,inhibitor,dichloroacetic acid,10.0,"[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 1, mitochondrial",Kinase,3.0,True,128.942,1.0581826133333334,True,2,0,0,0,37.3,1,1,1,0,8,0.0
GABRB3,other,pentobarbital,0.04,Gamma-aminobutyric acid receptor subunit beta-3,Ion channel,4.06,True,226.2722,1.8932512466666669,True,13,3,0,0,75.27,4,2,3,1,34,1.0
ACHE,other,pralidoxime,3.76,Acetylcholinesterase,Enzyme,4.59,True,137.1592,-3.257118933138412,True,2,0,0,0,33.31,2,0,2,1,19,0.0
KCNA5,inhibitor,bupivacaine,0.21,Potassium voltage-gated channel subfamily A member 5,Ion channel,5.4,True,288.4277,4.515518884333334,True,2,3,0,0,32.34,5,1,2,2,49,1.0
SCN5A,inhibitor,bupivacaine,0.05,Sodium channel protein type 5 subunit alpha,Ion channel,5.66,True,288.4277,4.515518884333334,True,2,3,0,0,32.34,5,1,2,2,49,1.0
SCN4A,inhibitor,bupivacaine,0.07,Sodium channel protein type 4 subunit alpha,Ion channel,6.0,True,288.4277,4.515518884333334,True,2,3,0,0,32.34,5,1,2,2,49,1.0
PTGS2,inhibitor,aceclofenac,0.31,Prostaglandin G/H synthase 2,Enzyme,7.192569376253709,True,354.18,3.8828865976666656,True,2,1,0,0,75.63,6,2,4,2,36,0.0
SLC6A3,inhibitor,armodafinil,1.39,Sodium-dependent dopamine transporter,Transporter,5.4975,True,273.35,1.5328344403333334,True,1,6,0,0,60.16,5,1,2,2,34,1.0
FDPS,inhibitor,incadronic acid,1.42,Farnesyl pyrophosphate synthase,Enzyme,7.522878646850589,False,287.189,-1.3763154756938276,True,4,0,0,0,130.58,3,5,5,1,36,0.0
ESR1,agonist,estradiol valerate,0.08,Estrogen receptor,Receptor,7.192569376253709,True,356.4984,5.776299915666669,False,10,10,2,6,46.53,4,1,3,4,58,5.0
ADRA2A,agonist,naphazoline,0.42,Alpha-2A adrenergic receptor,GPCR,7.67999982833862,True,210.2744,2.1931169496666665,True,2,0,0,0,24.39,2,1,2,3,30,0.0
CTSA,inhibitor,boceprevir,3.55,Lysosomal protective protein,Enzyme,6.0,True,519.6767,1.7752963963333332,False,1,2,0,1,150.0,8,4,5,3,82,5.0
GRIN2B,antagonist,ifenprodil,0.54,"Glutamate receptor ionotropic, NMDA 2B",Ion channel,7.7,False,325.4446,3.5710014461647885,True,5,0,0,0,43.7,5,2,3,3,51,2.0
HTR2B,agonist,dihydroergocryptine,0.18,5-hydroxytryptamine receptor 2B,GPCR,7.48,False,359.23349463682433,2.881334273931078,False,0,1,0,0,118.21,5,3,6,7,85,7.0
DRD2,antagonist,melperone,0.27,D(2) dopamine receptor,GPCR,6.9788,False,263.356,3.2281529286666664,True,1,1,0,0,20.31,5,0,2,2,41,0.0
